time,tok,code,aligned,homed,ms,U_before,U_after,U_res,U_idx,U_err,R_before,R_after,R_res,R_idx,R_err,F_before,F_after,F_res,F_idx,F_err,D_before,D_after,D_res,D_idx,D_err,L_before,L_after,L_res,L_idx,L_err,B_before,B_after,B_res,B_idx,B_err
1787456448.938,U,0,1,-,119.0,3134,2118,8,1,-4,1091,1091,0,0,0,675,674,-1,3,-7,3514,3510,-4,2,7,1249,1250,1,0,-1,1249,1250,1,0,-2
1787456449.082,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3513,3509,-4,2,6,1249,1250,1,0,-1,1249,1250,1,0,-2
1787456449.215,U,0,1,-,119.0,3135,2118,7,1,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456449.349,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1249,0,0,-2,1248,1250,2,0,-2
1787456449.484,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1249,1250,1,0,-2
1787456449.631,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1250,0,0,-1,1249,1250,1,0,-2
1787456449.768,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1249,1250,1,0,-2
1787456449.907,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456450.043,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1249,1250,1,0,-2
1787456450.180,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1249,-1,0,-2,1248,1250,2,0,-2
1787456450.316,U,0,1,-,119.0,3134,2119,9,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1249,0,0,-2,1248,1250,2,0,-2
1787456450.457,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1249,0,0,-2,1248,1250,2,0,-2
1787456450.594,U,0,1,-,119.0,3135,2118,7,1,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456450.732,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1091,0,0,0,675,673,-2,3,-8,3512,3510,-2,2,7,1250,1249,-1,0,-2,1249,1250,1,0,-2
1787456450.870,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1250,0,0,-1,1249,1250,1,0,-2
1787456451.007,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1250,0,0,-1,1248,1250,2,0,-2
1787456451.145,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456451.277,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456451.419,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456451.549,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456451.693,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1249,1250,1,0,-2
1787456451.831,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456451.965,U,0,1,-,119.0,3135,2118,7,1,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1250,0,0,-1,1248,1250,2,0,-2
1787456452.105,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1249,0,0,-2,1248,1250,2,0,-2
1787456452.243,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1249,-1,0,-2,1248,1250,2,0,-2
1787456452.382,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456452.520,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456452.649,U',0,1,-,119.0,2123,3131,-16,2,-1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456452.794,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456452.932,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456453.068,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456453.207,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456453.344,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1091,0,0,0,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1249,0,0,-2,1248,1250,2,0,-2
1787456453.477,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456453.617,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1250,0,0,-1,1248,1250,2,0,-2
1787456453.750,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456453.884,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456454.020,U',0,1,-,119.0,2123,3133,-14,2,1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456454.169,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456454.306,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456454.440,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456454.580,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456454.718,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1091,0,0,0,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456454.857,U',0,1,-,119.0,2123,3131,-16,2,-1,1091,1090,-1,0,-1,675,673,-2,3,-8,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456454.994,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1091,0,0,0,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456455.129,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456455.268,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456455.406,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,673,-2,3,-8,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456455.544,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,673,-2,3,-8,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456455.681,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456455.818,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456455.957,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456456.093,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456456.231,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456456.368,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456456.506,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456456.641,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,673,-2,3,-8,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456456.781,U',0,1,-,119.0,2123,3131,-16,2,-1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456456.914,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456457.057,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456457.186,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456457.331,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1250,0,0,-1,1248,1250,2,0,-2
1787456457.469,U,0,1,-,119.0,3134,2119,9,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456457.606,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456457.744,U,0,1,-,119.0,3134,2119,9,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456457.882,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456458.019,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1091,0,0,0,675,673,-2,3,-8,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456458.150,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,673,-2,3,-8,3512,3509,-3,2,6,1249,1249,0,0,-2,1248,1250,2,0,-2
1787456458.283,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456458.431,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456458.569,U,0,1,-,119.0,3134,2119,9,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456458.699,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456458.843,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1249,0,0,-2,1248,1250,2,0,-2
1787456458.982,U',0,1,-,119.0,2123,3131,-16,2,-1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456459.114,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456459.255,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456459.389,U,0,1,-,119.0,3134,2119,9,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1249,0,0,-2,1248,1250,2,0,-2
1787456459.531,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,673,-2,3,-8,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456459.663,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1250,1250,0,0,-1,1249,1250,1,0,-2
1787456459.806,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1250,0,0,-1,1248,1250,2,0,-2
1787456459.941,U,0,1,-,119.0,3134,2119,9,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456460.081,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456460.218,U,0,1,-,119.0,3134,2119,9,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456460.356,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456460.494,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1091,0,0,0,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456460.631,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1091,0,0,0,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456460.766,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456460.906,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456461.038,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456461.181,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1249,0,0,-2,1248,1249,1,0,-3
1787456461.318,U,0,1,-,119.0,3134,2119,9,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456461.453,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1091,0,0,0,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456461.590,U,0,1,-,119.0,3134,2119,9,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456461.731,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456461.865,U,0,1,-,119.0,3134,2119,9,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1250,0,0,-1,1248,1250,2,0,-2
1787456461.997,U',0,1,-,119.0,2122,3132,-14,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456462.143,U,0,1,-,119.0,3134,2118,8,1,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456462.280,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456462.419,U,0,1,-,119.0,3135,2118,7,1,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456462.556,U',0,1,-,119.0,2123,3132,-15,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1249,0,0,-2,1248,1250,2,0,-2
1787456462.716,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,674,674,0,3,-7,3514,3510,-4,2,7,1249,1250,1,0,-1,1249,1250,1,0,-2
1787456462.851,U,0,1,-,119.0,2123,1098,-1,0,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456462.991,U,0,1,-,119.0,1103,60,-19,3,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456463.128,U,0,1,-,119.0,64,3131,-5,2,-1,1091,1091,0,0,0,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456463.266,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456463.398,U,0,1,-,119.0,2122,1099,1,0,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456463.543,U,0,1,-,119.0,1102,60,-18,3,-4,1091,1090,-1,0,-1,675,673,-2,3,-8,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456463.678,U,0,1,-,119.0,64,3131,-5,2,-1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456463.814,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456463.953,U,0,1,-,119.0,2123,1099,0,0,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456464.084,U,0,1,-,119.0,1103,60,-19,3,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456464.223,U,0,1,-,119.0,64,3131,-5,2,-1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456464.367,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456464.504,U,0,1,-,119.0,2123,1099,0,0,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456464.642,U,0,1,-,119.0,1102,60,-18,3,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1250,0,0,-1,1248,1250,2,0,-2
1787456464.779,U,0,1,-,119.0,64,3131,-5,2,-1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456464.917,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456465.054,U,0,1,-,119.0,2123,1099,0,0,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456465.190,U,0,1,-,119.0,1102,60,-18,3,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456465.328,U,0,1,-,119.0,64,3131,-5,2,-1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1250,0,0,-1,1248,1250,2,0,-2
1787456465.467,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456465.604,U,0,1,-,119.0,2123,1099,0,0,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456465.733,U,0,1,-,119.0,1102,60,-18,3,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456465.878,U,0,1,-,119.0,64,3131,-5,2,-1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1249,-1,0,-2,1248,1250,2,0,-2
1787456466.016,U,0,1,-,119.0,3135,2118,7,1,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456466.152,U,0,1,-,119.0,2123,1099,0,0,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456466.288,U,0,1,-,119.0,1102,60,-18,3,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456466.426,U,0,1,-,119.0,64,3131,-5,2,-1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1249,-1,0,-2,1248,1250,2,0,-2
1787456466.567,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456466.699,U,0,1,-,119.0,2123,1098,-1,0,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456466.842,U,0,1,-,119.0,1102,60,-18,3,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1250,1250,0,0,-1,1248,1250,2,0,-2
1787456466.974,U,0,1,-,119.0,64,3132,-4,2,0,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456467.117,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456467.254,U,0,1,-,119.0,2123,1099,0,0,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456467.391,U,0,1,-,119.0,1102,60,-18,3,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456467.527,U,0,1,-,119.0,65,3131,-6,2,-1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1249,1249,0,0,-2,1248,1250,2,0,-2
1787456467.666,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1250,1250,0,0,-1,1248,1250,2,0,-2
1787456467.804,U,0,1,-,119.0,2123,1099,0,0,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456467.941,U,0,1,-,119.0,1102,60,-18,3,-4,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456468.066,U,0,1,-,119.0,64,3131,-5,2,-1,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3509,-3,2,6,1250,1250,0,0,-1,1248,1250,2,0,-2
1787456468.216,U,0,1,-,119.0,3135,2119,8,1,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
1787456468.354,U,0,1,-,119.0,2123,1099,0,0,-3,1091,1090,-1,0,-1,675,674,-1,3,-7,3512,3510,-2,2,7,1249,1250,1,0,-1,1248,1250,2,0,-2
